Timestamp,Teaching_Learning_Process,Curriculum_Relevance,Infrastructure_Facilities,Library_Resources,Laboratory_Facilities,IT_Infrastructure,Student_Support_Services,Administrative_Efficiency,Extracurricular_Activities,Research_Promotion,Gender_Sensitivity,Environmental_Consciousness
2024-11-10T08:47:44.515816,3,3.5,4,2.5914578414057194,2,2.5630493768851377,3.6,2.6,4,1.8207727740539228,3.5,3.796926011815289
2024-12-13T13:13:09.643853,2,4.0,3.2326354814879528,3.5296101780348605,4,2.3904493237203166,3.7,1.5,4,2.499285828169892,3.5,3.9061809162955656
2024-08-24T20:44:13.284298,2,3.5,4,2.741610826615714,4,3.0963552259017684,3.1,2.2,2,2.079105488679007,3.5,3.254085483771803
2025-02-19T04:20:27.290659,3,4.0,2.718197892636784,2.870266918477916,3,2.743749990177962,3.5,0.8,4,1.736828728464654,3.5,3.1976985411121657
2025-04-01T03:26:54.967224,4,4.0,2.17761452466664,3.3469547655873546,2,2.174321594414683,3.8,3.7,4,0.490574025061596,3.5,3.119310161817742
2024-09-05T20:21:36.183944,2,4.0,3.8107763215608883,3.890727910883955,4,2.273887280642642,2.9,0.5,3,3.9867581872653433,3.5,3.0258332367113328
2024-09-19T08:51:04.988068,5,4.0,4,2.9475342155920528,4,3.715351299648842,3.3,2.5,4,1.8363563244573626,3.5,3.1687031080380734
2024-05-31T03:13:16.063397,2,4.0,2.9497720428918286,3.4934345554873825,3,2.381503081573266,3.1,0.6,4,3.9374962332487278,4.0,3.0344561047174134
2024-08-31T15:24:38.151694,4,3.5,4,3.3732113665475083,4,2.63920354933902,3.5,1.2,4,3.7923524866560276,3.5,3.8214131009539027
2024-12-17T14:25:33.249222,5,4.0,2.985176544110325,2.852872505562665,4,2.499212097596807,2.9,1.9,3,4,4.0,3.7052376872378914
2024-05-04T15:22:49.504730,3,3.5,4,3.8138380178562583,2,3.9719916045540464,3.0,2.2,3,1.5563126377280416,3.5,3.6772616116852817
2024-05-27T12:06:41.407952,4,3.0,2.3133067278941954,2.8676908786667092,2,2.0019860962408242,2.9,0.2,2,2.303204252810272,3.5,3.7305843678000277
2025-02-18T10:23:11.191414,4,3.0,3.657191860530359,2.542814824053444,3,2.0979127029928453,3.4,2.2,2,2.217462132047739,3.5,3.8123693721752665
2025-01-03T20:01:40.298791,5,3.0,1.9015761648960536,3.6597531717794274,4,2.3167047433303742,3.3,2.0,4,2.119362440031289,4.0,3.1982212052900323
2024-07-12T22:38:01.305708,4,3.5,2.3114286977647946,3.8321213981519917,2,4,2.6,0.7,4,3.8144242661175225,3.5,3.5314122914234893
2024-12-24T20:40:27.437619,2,3.0,2.9759199685333333,2.6924966791039444,2,3.0979704571135893,3.5,0.7,3,1.8946414863930914,3.5,3.5476698884224978
2025-04-03T04:23:55.268905,3,3.5,1.3138615073479674,2.899337200953267,4,3.0385718782448965,3.6,1.2,2,4,4.0,3.8834190275791634
2024-07-14T18:04:54.190286,3,3.0,3.1848921973800883,2.855678819603637,3,2.110809326449313,2.5,3.2,3,1.246755408568101,3.5,3.455255822928368
2024-09-07T14:10:28.791053,3,4.0,4,2.7769872306112284,4,2.047421360527763,2.8,1.9,4,1.7523288960560681,4.0,3.5106460796106522
2024-11-26T18:19:33.741844,3,3.0,4,2.7215812858222597,2,3.045143226640076,2.7,2.7,3,2.157605751639422,3.5,3.4993849523136116
2024-10-11T01:21:10.158897,4,4.0,2.886541081235653,3.9024350699239365,3,2.3885666999048842,2.5,2.1,2,1.8667736800892338,3.5,3.524011532272651
2024-10-28T11:07:26.536313,3,3.5,2.178359312074897,2.878006637959251,4,3.54768791253144,3.4,2.3,4,1.6650239395115642,3.5,3.981168792248708
2024-11-14T06:09:24.139253,3,3.5,4,3.67859802546133,3,2.196753329863354,3.0,2.2,3,2.7764946731770443,3.5,3.7255123030342263
2024-11-08T22:30:00.219096,4,3.0,3.0133262871663526,2.7432989623871746,3,4,3.0,2.7,4,4,3.5,3.5899354333076516
2024-05-26T06:59:38.155823,3,4.0,4,3.5434338853639096,4,4,3.2,2.7,2,2.105252983254129,3.5,3.1768389803743666
2025-03-13T12:49:18.448028,4,3.5,3.6835599040768887,3.2629807681233762,3,4,3.3,2.9,2,3.0814771048062077,3.5,3.179377189866056
2025-03-11T18:14:34.478938,3,3.0,4,3.9795719324042675,2,2.8529237515310744,3.7,2.7,3,3.298233025180179,4.0,3.0841413647222686
2024-06-22T16:36:29.049758,4,4.0,3.1887671707243306,3.4632100235633287,2,4,3.3,2.1,2,2.620332022348199,3.5,3.5449843614876206
2024-05-14T17:09:14.064632,3,4.0,3.176569691901841,2.899708493034546,3,2.3017599757771734,3.5,0.7,2,2.1362302295263653,3.5,3.394469471442262
2024-12-11T13:44:50.568416,4,3.0,4,3.3323255763577695,3,2.5242381700450127,3.4,2.1,3,3.2267953123900157,3.5,3.1986609985034016
2024-04-15T04:46:16.802132,4,3.0,4,2.5142783611767463,2,2.690348124408103,2.6,2.0,3,4,4.0,3.57203035032144
2024-10-19T09:24:09.631299,4,4.0,2.9588658667267156,3.0342125885498814,3,2.209827402233772,3.4,1.8,3,2.879719962539077,3.5,3.6066091546119723
2024-09-29T00:38:36.919068,2,3.0,4,3.7560250328697955,2,3.4782598959863695,2.9,3.4,3,3.8322430845428785,3.5,3.091554132254323
2024-12-10T13:53:33.187082,2,3.0,2.380297789289056,2.978011879777631,2,2.2518152707786765,3.7,0.5,3,4,4.0,3.74799569973065
2024-09-20T07:00:29.702151,2,3.0,3.87610588306775,3.262389035384592,4,2.3324979441318257,3.5,0.5,3,1.9081584807161425,3.5,3.4122040911297997
2025-02-14T08:35:16.845653,3,4.0,3.8035379230887805,3.64645030278134,2,2.175329004564296,3.7,0.5,3,3.4212203471124436,3.5,3.523353482778877
2024-06-27T00:40:02.936180,5,3.5,4,2.7387874930783043,4,2.5527727278856744,2.2,0.6,3,3.4514601959538367,3.5,3.7590066486952862
2025-02-03T16:23:57.817357,2,3.5,1.8670630652085818,3.041079958322899,4,3.285135992009746,3.4,1.3,2,2.2843246676494604,3.5,3.818779010733934
2024-05-14T13:58:20.134789,3,3.5,2.0876856686457255,2.985544460932485,2,4,3.4,1.2,4,2.391034146523245,3.5,3.567820754986149
2024-08-17T16:31:15.302378,3,4.0,4,3.0803074408950604,4,3.061937501247339,3.8,0.3,2,4,3.5,3.548073485664683
2024-05-20T02:45:57.716090,4,4.0,4,3.385741558282242,4,2.444843944872041,2.3,2.5,4,2.154493875128578,3.5,3.4230682302312925
2024-10-21T11:58:30.799242,3,4.0,2.546090907061011,3.096551372501894,3,3.5061291025086785,3.7,2.2,3,3.9898848859542535,3.5,3.954080198617969
2024-11-17T12:07:59.530456,2,4.0,3.989205047988386,3.419319203380284,2,3.511944982120169,3.4,1.9,3,3.0489412195504473,4.0,3.35312090899818
2024-07-19T08:40:16.959256,5,3.5,4,2.6679549493506887,3,4,3.4,1.0,4,2.32735105969423,3.5,3.794783845413739
2024-11-19T05:27:34.256019,3,4.0,3.807553890932689,3.7220977215805364,3,3.0662462331904683,2.8,2.9,2,2.364247069978959,3.5,3.8371630414088713
2025-03-08T03:34:11.043504,3,3.5,2.846560583919416,2.621056853828765,3,2.0540349460619436,2.8,1.2,4,3.607033897293654,3.5,3.642483490961835
2024-09-10T18:40:30.035637,4,3.0,4,2.733569394488444,2,2.2302232429451845,3.6,2.6,4,0.9157332314168509,3.5,3.592890323451425
2025-03-18T15:04:36.057533,3,4.0,3.228538721136354,3.069929704731857,4,4,2.8,2.7,2,3.4154868301532746,4.0,3.9238051580424993
2024-04-12T16:25:40.351546,3,3.0,2.100190843467189,3.8472553053695067,4,2.76870056567297,2.8,2.0,3,3.6363206955697818,3.5,3.1700423706123773
2024-06-12T05:21:15.706059,4,3.5,3.006407744954559,3.3843221243535293,2,2.356809446022723,3.5,3.6,3,4,4.0,3.379277598475479
2025-02-13T10:53:12.300330,2,3.5,2.837633960103132,2.8815912131148123,3,2.347412844615544,3.4,1.7,2,3.5490070891269916,4.0,3.9501508360017032
2024-12-08T21:06:22.628547,3,3.5,4,3.3191196980665807,4,4,2.5,1.9,2,2.3595612981912177,3.5,3.2825429128530796
2024-10-18T17:01:09.847781,4,4.0,4,3.0105968774021097,3,2.6163206793209497,3.3,3.2,2,3.4708728682770653,3.5,3.626166347714209
2024-06-19T18:03:26.316921,2,4.0,4,3.039605492409531,2,3.084474734888061,3.6,3.4,4,4,4.0,3.136406551706518
2024-12-23T20:46:01.564229,4,4.0,3.0969626722322263,2.5075357627914414,3,2.9044626550970873,2.9,1.3,4,2.0377622627981844,3.5,3.768477072462681
2024-06-12T03:45:02.556521,2,4.0,2.841960555485138,3.1929699735137698,3,2.2096823442248517,3.5,0.5,3,2.802966500985288,3.5,3.604689581859309
2024-05-05T23:06:18.464380,3,3.0,4,3.820958570764029,2,4,3.4,2.1,2,2.948232668957571,4.0,3.9639477741104034
2025-03-23T13:14:08.178095,3,3.0,4,2.9043942885516008,3,2.4843906610767297,2.3,2.7,3,2.455738805135589,4.0,3.326529027554205
2024-05-10T02:47:18.798487,4,4.0,0.9176727611289999,3.5149734203925855,3,3.023652372015042,3.3,1.6,4,3.0239872596504256,3.5,3.839374177187021
2024-09-12T12:48:41.852221,3,4.0,4,3.371649503396889,4,2.8666518980376052,2.7,2.3,4,2.9567155366871414,3.5,3.3184314830233204
2024-05-01T22:44:48.081159,2,4.0,3.1112832374287565,3.5847885478354833,4,2.4394826875009192,3.4,2.7,2,3.2468040175060335,3.5,3.9963713125695053
2024-11-25T19:45:01.641275,4,4.0,2.030533904617431,3.2281210006605443,4,2.4885298463943384,2.7,2.4,4,4,3.5,3.8161094745440614
2025-01-23T13:56:04.296278,4,4.0,2.2146272403897944,3.12985421681341,2,2.7514852621647448,3.8,1.4,4,3.0157597737241963,3.5,3.00410482107961
2024-11-02T01:16:52.844612,2,3.0,1.7527350503804955,2.8358889375702834,3,2.0105862689423066,3.5,3.1,3,4,4.0,3.636216961833094
2024-07-25T02:07:04.997536,4,4.0,2.7998176366155314,3.425861685653885,2,2.7917302954116345,3.1,1.1,2,4,3.5,3.5828258259784476
2024-04-14T00:07:51.720396,2,3.5,2.091242664093401,3.511398170530377,2,2.7426037011699695,2.7,1.2,4,1.7309266090786517,4.0,3.813805564795354
2025-02-24T03:42:08.862809,4,3.0,4,3.3030105379712174,4,3.558315853528667,3.2,2.6,3,3.8704307232460122,3.5,3.6323016523240423
2024-08-29T01:28:17.488591,2,3.5,3.099527315944388,3.8303147390868295,4,2.6965299312640774,3.3,0.8,3,1.6245450055216284,3.5,3.408571716294118
2024-05-31T09:39:06.510232,2,4.0,3.8375341513476826,3.385085916128936,4,2.4333792884926755,3.2,2.8,3,2.925729471592937,3.5,3.4772403000203824
2024-06-27T22:05:28.652860,3,3.5,2.125276771014146,3.711776807830243,4,2.3973145373625395,3.1,2.7,4,1.8509686504064977,3.5,3.326814472787958
2025-01-01T09:47:19.442148,3,3.0,3.941468424927813,3.378890604828129,4,4,3.7,0.9,3,3.7174432730123095,3.5,3.099675434336081
2024-06-30T09:55:38.048411,4,3.5,3.2268777973135268,3.0132839277460426,3,2.0488826302615446,3.6,0.1,4,3.9454071689540706,3.5,3.277398667895752
2024-11-17T14:40:30.050005,2,3.5,4,3.0276873764838492,3,2.271458356756029,3.4,1.3,3,4,3.5,3.3492690627519446
2024-11-26T11:38:32.842035,3,3.0,3.2111800458885194,3.0858077342165364,4,2.896538911482584,3.9,2.9,4,2.802698331788417,3.5,3.664951057663619
2024-08-13T09:04:55.390326,2,3.5,3.5549849092927017,3.556447406130385,3,4,3.4,0.1,2,3.1784057655162297,3.5,3.0985849295706744
2025-01-22T14:10:04.437578,3,3.0,2.7950434730937213,2.50230886115025,3,2.1576377305427052,3.1,1.2,4,3.37753812708731,3.5,3.157771281614745
2024-08-08T22:12:25.500527,3,3.5,3.58118014167445,2.600535202127102,4,2.3696553747712663,2.9,2.4,2,2.5976610584131445,3.5,3.1635706590068384
2024-11-20T18:01:52.731910,3,4.0,3.468300583231948,2.7311586625010604,3,3.797957434710429,3.0,2.9,3,1.7723791294188278,3.5,3.286334856149593
2024-11-15T22:04:21.942026,3,3.5,3.278058555471709,3.1641885082281354,3,3.680247153940762,3.7,1.7,3,2.739609964888265,3.5,3.342224794944498
2024-04-27T01:06:28.150836,4,4.0,4,3.7491962777111283,4,4,3.1,0.6,3,2.383576417037602,3.5,3.302529104105767
2024-10-04T05:09:05.524600,3,3.0,2.3435094505115948,3.63999138692427,2,4,3.5,1.9,4,2.1647776784060015,3.5,3.2220204253987546
2024-11-10T18:20:54.865550,4,4.0,2.987640909652646,3.7983537934279736,4,3.3425626517187865,3.2,1.8,4,2.979243305912615,3.5,3.912622869319004
2024-09-03T21:41:22.295872,3,3.5,4,3.9290024422590157,4,2.9917886749331797,2.4,2.0,4,3.83751833409472,3.5,3.5559600613151217
2025-02-23T00:41:22.614881,4,4.0,2.751046611377165,3.7548301563347612,2,4,2.6,0.9,3,4,4.0,3.204914030420966
2024-05-12T14:09:04.864475,4,3.0,2.335431829771654,3.5306179912470483,2,2.0782117461872662,3.1,1.8,4,3.134151918404726,3.5,3.1529559966877705
2025-03-14T18:38:35.490616,3,3.0,3.393988605586158,3.6724087858075434,2,2.1413968595348165,3.4,1.6,2,0,4.0,3.110699885735089
2025-03-26T18:02:20.233133,3,3.5,1.7042352378910588,3.9938351853755134,2,2.3993854733719555,3.6,1.1,3,2.8169762682186903,3.5,3.882708967908871
2024-08-24T06:26:51.511407,3,3.0,3.401089917846146,3.000521159132745,2,3.0456397302211675,3.4,2.5,4,3.8634797386139947,3.5,3.0790967807878995
2024-12-09T11:43:35.109811,4,4.0,2.7267121561339973,2.800152005179424,3,2.314279191456245,3.6,2.2,3,2.8740906191069513,3.5,3.7478449917584182
2024-06-08T12:51:33.433048,3,3.5,4,3.6951218077856147,2,2.7925155723299495,2.6,2.5,3,2.4057054377250293,3.5,3.2960388276567034
2024-08-07T19:11:00.124362,2,3.5,3.999982049117181,3.106420095249743,4,2.102099056725939,2.4,1.3,4,2.5889633921084227,3.5,3.895334309073773
2024-06-03T11:34:09.790506,5,3.5,1.8494271125099155,3.397883736332988,3,2.864302380538829,2.4,0.8,3,4,3.5,3.8102986143656694
2024-05-13T21:11:05.686536,3,3.5,2.8839766227281367,3.644648333494577,4,2.887807699045983,3.5,1.7,4,2.33767485304923,3.5,3.643619981270708
2024-12-19T18:37:29.715392,3,3.0,1.8645556541184667,3.2850734248486493,3,2.5658609413053526,3.3,1.6,4,1.1206059756732292,3.5,3.2124658072448926
2024-04-18T15:37:19.506478,2,4.0,3.5275083004854277,3.2976722023629637,3,3.532450906068469,2.7,3.6,2,3.365399767504564,3.5,3.44457513660179
2024-04-15T09:10:38.903823,3,3.5,4,2.690133482517524,4,2.8327137653436867,2.6,1.9,2,3.952897420619473,4.0,3.530312171583011
2024-09-04T13:29:55.966391,4,3.0,2.252909349787435,3.0895265048921567,4,3.163175913055807,2.7,0.9,4,1.8681556749871462,3.5,3.3462662435101858
2024-08-23T05:51:35.079941,3,3.5,3.3928586429094536,3.965661343386696,4,2.755749747612547,2.3,1.9,2,3.661812808835312,3.5,3.3776318838086876
2024-10-28T02:48:46.303407,3,3.0,2.90369817520679,3.558038975501974,2,2.7955919928284585,2.4,1.5,3,3.757272885350761,3.5,3.5918586441499203
2025-01-14T03:19:55.709371,3,3.5,3.432310538625207,3.2782245336959246,2,2.900203390444694,3.5,2.3,2,2.8535391321501344,3.5,3.702596882403409
2024-06-06T07:00:49.147493,3,4.0,3.3479879652926363,3.508120394727673,2,2.525805882896378,2.7,2.7,2,2.702198358662792,3.5,3.269959723160386
2025-03-16T12:59:11.753539,4,3.5,4,2.576926559175966,3,2.7150281041248654,3.7,2.8,2,3.6171777541132926,3.5,3.040181102295922
2025-02-03T15:23:55.205704,4,3.5,2.240649316569048,3.213569531985212,3,2.7578533587849194,3.2,1.4,2,3.133570671923166,3.5,3.777140156191142
2024-11-17T22:46:03.409064,4,3.0,4,3.9047258460721785,4,2.0022855988259383,3.4,2.5,3,3.1284743695902435,3.5,3.068746884859045
2024-05-19T15:12:28.533757,2,3.5,3.728031114373306,3.8775274419430144,2,3.5521321237662713,3.5,1.4,3,2.7925145893217787,3.5,3.651783470486953
2024-11-02T17:26:40.498652,3,3.5,4,3.138718992971213,2,2.075167781183362,2.7,1.4,3,2.6860771445240843,3.5,3.20114713005771
2025-02-03T12:09:57.624100,4,4.0,1.4476984664026142,2.5452526826016015,4,2.794966950810791,3.5,1.4,2,4,3.5,3.010357969889375
2025-02-15T13:37:47.892412,2,4.0,3.6443244770729404,3.418230629872963,4,3.7328214361853043,3.7,1.7,3,3.0470644546435195,4.0,3.4054706519865703
2024-08-12T01:46:08.733331,4,4.0,3.8139473498232195,3.4499682590820195,3,2.1742076242619786,3.8,3.6,4,3.358358529536093,3.5,3.6852228606315176
2025-02-19T22:57:47.791250,4,3.0,4,3.7263379649831734,4,3.1839197346823753,2.6,1.2,2,2.353277745314611,3.5,3.8894997200062664
2024-06-26T19:21:08.505997,4,3.5,1.470370425690008,2.820855649256148,3,2.287171459834085,3.2,4.0,2,3.185930844197776,4.0,3.0238966404471888
2025-02-27T08:48:24.450003,2,3.0,1.965036029831329,2.7796112142017213,2,2.0073009315577743,2.3,3.4,2,3.320058294534603,3.5,3.559644283685181
2024-04-06T14:15:59.557522,3,4.0,2.0335126906188057,3.699033697406527,3,3.868722029788671,2.8,0.7,3,3.8625847442659156,3.5,3.6007332315879226
2024-12-24T13:55:10.422648,2,4.0,4,2.7463203383286063,2,2.6431177737333496,2.3,0.7,2,4,3.5,3.185613141833129
2024-12-28T17:55:23.822635,4,3.5,3.310406595987538,2.931431416565029,4,2.314768208267056,3.6,2.4,3,0.9636755294085453,4.0,3.5867790597425744
2024-06-06T12:00:20.103117,2,3.5,2.9758308343901096,2.947980777049049,2,2.6181582241472134,3.2,1.6,2,3.0552169106980807,4.0,3.7445302538024117
2025-03-01T18:18:53.902344,2,3.0,2.9607929763771796,2.5317071091638854,4,2.3236496923095165,2.0,1.2,3,3.002123062762472,3.5,3.1255490944056588
2024-11-11T12:31:03.994572,2,3.0,2.179434454956959,3.4215430268298253,2,2.6584095660991034,3.2,1.1,2,2.1313722370474335,3.5,3.8207050357219665
2024-11-21T23:11:49.886107,3,3.5,2.565038664404753,3.8234415841052636,4,2.9184100612203836,2.4,1.9,4,4,3.5,3.077920673563361
2024-08-28T17:46:05.496862,2,3.0,2.621675972785131,3.004972295186727,3,2.538788673359466,3.0,3.4,3,2.985613519268965,3.5,3.5442924045375586
2024-05-09T05:27:16.047619,4,3.5,2.291916150726644,2.75535112375984,2,3.731550695334242,2.6,2.0,3,1.863689341798095,3.5,3.133902051913583
2024-07-16T16:35:59.254342,3,3.0,3.957029509320455,3.508456044461397,4,4,3.2,1.3,3,3.920414195395899,3.5,3.546433525813687
2024-09-27T05:44:01.184910,2,3.0,4,3.3000665311600184,3,2.411498652194413,2.8,0.6,3,1.2821016325362267,3.5,3.052233015260761
2024-06-20T22:01:01.930336,3,3.5,3.952796553641943,3.8505278804523115,3,2.2893462732891785,3.3,3.2,4,1.1227254744662358,3.5,3.516763904305109
2024-12-14T18:23:02.788861,3,3.0,2.081576327282408,3.994229699229966,3,3.0045316499320993,3.2,2.6,4,1.1883369324605537,3.5,3.2689940698044015
2024-10-16T05:40:04.865499,2,3.5,3.9378712257207313,3.889924403500359,4,2.4151445498171706,3.8,1.5,4,3.714047677312895,3.5,3.405736374215544
2025-02-08T02:54:23.542416,2,3.0,3.2712249060069065,3.6578280357517516,4,2.8721339993490886,3.4,2.8,2,3.4752765055047834,3.5,3.2038459466146474
2024-06-20T01:24:03.969269,2,3.0,2.4382115490860334,3.28401111785476,3,2.969207889163185,3.4,2.0,2,1.715936710813501,4.0,3.244463293892272
2024-12-08T12:15:17.386294,3,3.5,2.9566716073234534,3.5097066247718347,4,2.114794272496383,2.7,1.1,2,2.1296538039486945,3.5,3.780363591243786
2024-09-12T23:10:21.796349,3,3.5,4,3.901186858600045,3,4,2.9,2.5,3,3.15594515332608,3.5,3.8558091820677953
2025-01-17T08:21:34.349051,3,3.5,2.964682040172251,3.0309306351326857,3,3.9377505490907825,3.3,2.9,2,2.303342306961974,3.5,3.8525081240525165
2024-12-30T12:02:51.773612,4,3.5,4,3.8929011030583056,2,3.010264661625083,2.4,2.2,3,3.5097881536789255,4.0,3.0357454691842087
2024-10-11T17:20:29.772606,3,3.5,3.151777366306935,3.6482944378810034,2,2.276093438078554,2.2,0.7,4,2.712672238333007,3.5,3.027399825995725
2024-04-09T01:51:53.679883,4,4.0,4,3.521239015398243,3,2.058109625529375,3.5,2.1,2,2.5946343495545774,3.5,3.134818359491729
2024-10-31T11:42:59.264226,2,4.0,3.9885457578648125,2.5551457954193166,4,4,3.4,2.4,3,1.3534977196710136,4.0,3.9301382686923967
2024-07-28T07:26:02.055589,3,3.0,4,3.2419085927861246,3,3.1180014674268914,2.6,2.5,2,2.450571277035485,3.5,3.4358373559129154
2024-10-19T19:00:36.129192,3,4.0,3.7368212937405065,3.8490501528848586,4,2.319688886607469,3.1,2.0,4,3.7527853754106766,3.5,3.9012582873512986
2024-12-17T18:20:30.774380,3,3.0,4,2.944333517434,2,3.4054146770592064,3.0,1.7,2,3.980962343874388,3.5,3.856714782342713
2024-10-27T22:11:48.163751,4,4.0,2.7674183300821826,3.2929734897374963,4,2.647223801267249,2.4,0.6,3,3.509115727653236,4.0,3.847699187524564
2024-09-09T04:23:38.754884,3,4.0,2.024313785282927,2.736809796123647,2,2.0059014231557577,3.1,1.9,2,1.5209920050601164,3.5,3.8640242061081054
2024-09-15T08:53:24.226694,3,3.0,4,2.9384528412647826,3,2.9065478489933145,3.5,2.8,2,0.49948038207144263,3.5,3.6359578808604534
2024-07-15T02:19:14.227722,3,4.0,3.575803251824256,2.7406508164045484,4,2.941286084650861,2.9,2.5,2,2.597277046242959,3.5,3.972651506071763
2024-08-24T04:19:04.118297,4,3.5,2.7182752670636328,3.767621477693558,3,2.255860772345782,2.9,3.4,2,3.97834470154379,3.5,3.1327856656912276
2024-12-20T13:10:53.281651,3,4.0,3.0707236165727476,3.0140052685740253,3,2.425649279713147,2.7,2.7,4,3.224561986474007,3.5,3.6255903047113867
2024-05-20T15:06:51.716542,4,3.5,2.9225195972697264,3.181921587379529,4,2.854389952926425,2.2,2.9,4,2.841341091151758,3.5,3.484741949496617
2025-01-02T02:41:09.412256,3,3.5,3.240485219503126,3.831547155093828,3,2.446129655417616,3.2,0.7,3,4,3.5,3.5465973017080925
2024-06-01T11:16:59.427993,5,4.0,2.9663806449242944,2.757248404559206,4,2.24698585648673,3.3,1.9,4,3.4996980656541687,3.5,3.4079526090744325
2025-02-17T08:03:21.644018,3,3.0,2.83288290015538,3.171156125462414,2,3.0636419599560867,3.6,1.8,3,4,3.5,3.1277259851773493
2024-09-04T00:47:13.267056,3,3.0,3.3701887643670694,2.6192463282963128,3,2.2007918770971147,2.8,0.9,3,1.8577745392017913,3.5,3.514415819824995
2024-08-11T04:42:52.861348,4,3.0,4,2.7916473961338983,2,3.168295384113254,3.6,0.5,4,1.6500110265976082,4.0,3.3299022229139164
2024-09-15T23:12:33.583265,2,3.5,4,2.648102624699364,4,2.1928710672259006,2.1,2.4,4,3.226164097687484,3.5,3.4509900911995355
2025-03-01T05:24:16.685737,5,3.0,4,3.176386071627096,4,3.740669632624771,3.5,1.0,3,2.545459706244917,3.5,3.146702515934468
2024-11-22T15:22:49.800642,1,3.5,4,3.9110598691107965,4,2.251146611171894,2.5,2.8,3,2.712416102774166,4.0,3.7453642874199926
2024-10-31T07:54:42.922582,4,3.0,3.400167092774938,2.934622268494576,4,2.0294540920557846,2.8,1.3,3,3.446077973454547,3.5,3.866203028124586
2025-01-15T19:12:48.173473,3,3.5,4,3.3957184924343635,4,4,2.8,2.2,3,3.0559286730962194,3.5,3.857362177475652
2024-10-04T06:14:07.571626,4,3.5,3.503263626184799,3.2110760055293057,2,3.0266531615563586,3.6,2.9,3,4,3.5,3.47713677009404
2024-09-22T10:32:09.598406,3,3.0,3.408326124880312,3.1995163999947165,3,4,3.8,2.5,3,1.8679744618003375,3.5,3.3826830140769384
2024-09-23T22:25:16.459238,4,4.0,1.5675220995038341,2.9778019364096893,3,3.1487435292277035,2.1,1.1,3,2.264874973692369,4.0,3.4206967176195153
2024-06-07T03:34:45.502768,3,4.0,3.710729472125812,3.742561294823764,2,2.4112976050594255,3.3,0.8,4,4,3.5,3.430950627907896
2024-04-07T02:20:54.782815,2,3.0,3.7413753055175576,2.592363459621293,3,4,3.2,1.9,2,1.0788961926576772,4.0,3.741855610918931
2025-01-30T19:55:57.731722,4,3.5,3.706078772610267,2.774365110888621,3,2.2610994119771126,3.3,1.8,2,1.8066846609643954,3.5,3.502733039840309
2024-11-01T05:03:26.480443,3,3.0,3.2525057941431896,3.9279500576130686,2,2.132980811935611,3.3,2.7,3,3.27143773882414,3.5,3.032731471909311
2025-01-23T09:42:43.535608,2,3.0,3.032851859835534,3.9064526911760256,3,3.2392733209923694,3.3,1.8,4,2.6256219971388486,3.5,3.4961895212656793
2024-07-14T22:03:08.789176,4,3.0,2.498561285518878,3.242044686252261,3,2.147478412146368,2.9,3.0,4,1.834181189781003,3.5,3.2861829299363885
2025-01-22T14:30:57.008059,3,3.5,3.9285143744058724,3.7278162568749758,4,2.7321011300912312,2.8,0.5,4,1.2502004819701595,4.0,3.9356947412591357
2024-08-31T06:03:29.029635,3,4.0,3.9715403221653336,3.157747177475427,2,2.0101854449287178,3.4,1.0,4,3.5232969187298524,4.0,3.2452776836353934
2024-08-03T19:51:07.867957,3,4.0,4,2.8295273822141187,4,2.8473496427162956,3.6,2.8,4,3.604876319359925,3.5,3.3999417988870184
